Price,URL,Location_Date,ConditionCategory,MainCategory
4 800 000 so’m,https://www.olx.uz/d/oz/obyavlenie/skuter-eng-arzoni-bizda-bulib-tulash-ID3EUJl.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"41 600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/motocikl-sport-mototsikl-sport-ID3XIoy.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
41 600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/mototsikl-motocikl-ID3XInD.html,Nazarbek - Bugunda 08:58,not specified,Transport
17 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/benzinli-skuter-nmax-benzinli-skuter-nmax-ID3PZY0.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"12 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tank-skuter-benzinli-skuter-tank-skuter-ID3PZXq.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
11 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/benzinli-skuter-benzinli-skuter-150-kub-ID3Ptie.html,Nazarbek - Bugunda 08:58,not specified,Transport
"9 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/skuter-elektroskuter-arzon-narxda-ID3Ldj6.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
12 900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/benzinli-skuter-benzinli-skuter-matatsikl-ID3JSM0.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
3 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/skuter-zemma-model-largo-uz-ID3hp6J.html,Eshonguzar - Bugunda 08:58,not specified,Transport
453 075 so’m,https://www.olx.uz/d/oz/obyavlenie/operativnaya-antenna-ID41kcP.html,"Toshkent, Yashnobod tumani - 30/04/2025",Yangi,Transport
"530 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/pikap-zhak-t9-turbo-ID3ZsUQ.html,Xo'jayli - 17/04/2025,not specified,Transport
517 800 so’m,https://www.olx.uz/d/oz/obyavlenie/srednechastotnaya-akustika-edge-edpro6b-cl-ID3yugH.html,"Toshkent, Mirobod tumani - Bugunda 07:31",Yangi,Transport
40 000 so’m,https://www.olx.uz/d/oz/obyavlenie/smazka-ciatim-201-ID40FZv.html,Zangiota - Bugunda 08:58,Yangi,Transport
"362 460 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/man-tgx-18-440-srochna-sotiladi-ID40RPD.html,Vobkent - Bugunda 08:58,not specified,Transport
3 883 500 so’m,https://www.olx.uz/d/oz/obyavlenie/avtoshina-315-80-r-22-5-ID3KoeZ.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",Yangi,Transport
1 682 850 so’m,https://www.olx.uz/d/oz/obyavlenie/7-50r-16-ling-long-optom-ID2PRfW.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",Yangi,Transport
"8 414 250 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/21-3-24-balon-nortec-ID2zSQN.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",Yangi,Transport
"1 747 575 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/28-9-15-kara-balon-optom-ID2PRdC.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",Yangi,Transport
140 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/pricepy-i-polupricepy-universalnye-kontejnerovoz-ID3UVbu.html,Samarqand - Bugunda 09:00,not specified,Transport
1 294 500 so’m,https://www.olx.uz/d/oz/obyavlenie/7-00-12-optom-kara-balon-ID3vZiA.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:57",Yangi,Transport
181 230 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-podarochnaya-avtomashina-ID3DJd3.html,Chirchiq - Bugunda 09:00,not specified,Transport
405 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/richtrak-2-tonna-7-10-metr-vysota-podema-v-nalichii-ID3qosO.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:57",not specified,Transport
3 236 250 so’m,https://www.olx.uz/d/oz/obyavlenie/akkumulyator-optom-ID3anBB.html,"Toshkent, Sirg‘ali tumani - 30/04/2025",Yangi,Transport
100 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/nasiya-savdo-gbo-sng-nexia-2-sohc-gl-1-poz-2017-ID3KaeN.html,"Toshkent, Shayxontohur tumani - 29/04/2025",not specified,Transport
"7 767 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/kia-k5-trubina-2024-ID40XLQ.html,"Toshkent, Mirobod tumani - 29/04/2025",Yangi,Transport
"556 622 055 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zeekr-001-you-z-sport-version-ID40FZm.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:57",not specified,Transport
"126 861 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/gazel-2009-zavod-ID3Yof1.html,"Toshkent, Mirzo-Ulug‘bek tumani - Bugunda 08:57",not specified,Transport
140 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/pricep-i-polupricep-universalnyj-kontejnerovoz-ID3UVbS.html,Samarqand - Bugunda 09:00,not specified,Transport
75 081 000 so’m,https://www.olx.uz/d/oz/obyavlenie/damas-damas-sotiladi-ID426Nk.html,Buxoro - Bugunda 08:57,not specified,Transport
388 350 000 so’m,https://www.olx.uz/d/oz/obyavlenie/nasiya-savdo-byd-smart-2025-ID426Ni.html,"Toshkent, Uchtepa tumani - Bugunda 08:57",not specified,Transport
2 700 000 so’m,https://www.olx.uz/d/oz/obyavlenie/elektro-skuter-sotiladi-ID3P8xg.html,Oʻrtaovul  - Bugunda 08:57,not specified,Transport
"255 016 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/labo-qosh-balon-chery-dan-kq51-2024-yil-ID3DZr4.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:57",not specified,Transport
"174 757 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/labo-karry-q22d-1-5l-2024y-ID3DYIo.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:57",not specified,Transport
"262 783 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/labo-qosh-balon-cherydan-karry-kq52-2024yil-ID3DYyQ.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:57",not specified,Transport
"252 427 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/labo-yangi-mini-gruzovik-karry-q22ev-elektro-ID3x8Us.html,Samarqand - Bugunda 08:57,not specified,Transport
"724 920 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/akkumulyator-delkor-50ah-original-cobalt-spark-matizbest-ID3YRwS.html,"Toshkent, Sirg‘ali tumani - Bugunda 05:37",Yangi,Transport
3 106 800 so’m,https://www.olx.uz/d/oz/obyavlenie/avto-karcher-mojka-vysokogo-davleniya-gidrox-oficialnyj-magazin-ID3h1HB.html,"Toshkent, Olmazor tumani - 29/04/2025",Yangi,Transport
"165 696 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-svoya-orlando-3-fulovaya-poziciya-superavtomat-ID3QnB9.html,"Toshkent, Shayxontohur tumani - 29/04/2025",not specified,Transport
"297 735 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/labo-van-elektro-karry-cowfish-yangi-2023-ID3x8vi.html,Samarqand - Bugunda 08:57,not specified,Transport
"168 285 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zevs-jentra-bez-luk-masla-ID41i96.html,"Toshkent, Shayxontohur tumani - Bugunda 08:57",not specified,Transport
"58 252 500 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/mator-metan-gaz-motorlari-zavodskoy-standart-ID2ehu8.html,Zomin - Bugunda 08:57,F/b,Transport
58 252 500 so’m,https://www.olx.uz/d/oz/obyavlenie/gazlik-va-dizel-dvigatellar-polnyj-komplekt-xolatda-sotuvga-tajyor-ID2dskB.html,Qo'qon - Bugunda 08:57,F/b,Transport
32 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/kuzov-onix-oniks-v-sbore-ID40FZc.html,Namangan - Bugunda 08:57,Yangi,Transport
58 252 500 so’m,https://www.olx.uz/d/oz/obyavlenie/howo-shacman-cams-metan-va-dizel-mator-zavodskoj-komplekt-ID28Nic.html,Chust - Bugunda 08:57,F/b,Transport
58 252 500 so’m,https://www.olx.uz/d/oz/obyavlenie/howo-shacman-camc-faf-zavodskoj-gazli-va-dizel-matorlari-sotuvga-tajyo-ID2J36t.html,Loish - Bugunda 08:57,F/b,Transport
58 252 500 so’m,https://www.olx.uz/d/oz/obyavlenie/zavodskoj-gazlik-va-dizel-matorlar-ideal-xolatda-sotuvga-tajyor-ID2JRGs.html,Yangiyer - Bugunda 08:56,F/b,Transport
58 252 500 so’m,https://www.olx.uz/d/oz/obyavlenie/gazlik-va-dizel-dvigatellar-sotiladi-komplekt-xamma-zapchastlari-bor-ID2e19D.html,Namangan - Bugunda 08:56,F/b,Transport
"362 460 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/prodam-avto-samosvaly-chacman-ID3Vngo.html,Samarqand - Bugunda 08:56,not specified,Transport
420 000 so’m,https://www.olx.uz/d/oz/obyavlenie/evacor-poliklari-ID3tlqh.html,"Toshkent, Chilonzor tumani - Bugunda 06:12",Yangi,Transport
110 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/vilochnyj-pogruzchik-xcb-d30-proizvoditel-xcmg-ID410ER.html,"Toshkent, Sirg‘ali tumani - 30/04/2025",not specified,Transport
"531 803 786 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/man-sotiladi-20-000-krididi-bor-ID40owJ.html,Romitan - 29/04/2025,not specified,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/matorlar-zavodskoj-metan-gazlik-va-dizelmatorlar-sotuvda-polnyj-kompl-ID2cUxn.html,Qarshi - Bugunda 08:56,F/b,Transport
7 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/changan-avtotent-ID3YInx.html,"Toshkent, Olmazor tumani - Bugunda 08:56",Yangi,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/shakman-xovani-gazli-va-dizel-motorlari-sotuvga-tayoyor-keldi-ID2Jcfo.html,Yangiqishloq - Bugunda 08:56,F/b,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/gruzovoj-moshinalar-uchun-zavodskoj-gazlik-va-dizel-motorlar-sotuvda-ID2Ju41.html,Paxtakor - Bugunda 08:56,F/b,Transport
77 824 944 so’m,https://www.olx.uz/d/oz/obyavlenie/vilochnyj-pogruzchik-kara-xitoj-jtc-brend-sotiladi-3-5-t-xolati-zur-ID3UuyV.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:56",not specified,Transport
51 883 296 so’m,https://www.olx.uz/d/oz/obyavlenie/mator-howo-shacman-faw-matorlar-sotiladi-ID2iagu.html,Termiz - Bugunda 08:56,F/b,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/zavodskoj-gaz-metan-matorlari-polnyj-komplekt-ideal-xolatda-ID2e4Zf.html,Jizzax - Bugunda 08:56,F/b,Transport
51 883 296 so’m,https://www.olx.uz/d/oz/obyavlenie/zavodskoj-metan-gazli-matorlar-sotiladi-ID3dzpm.html,Yangiyo'l - Bugunda 08:56,F/b,Transport
2 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/honda-accord-08-12-android-magnitola-2gb-32gb-ID2hmfp.html,"Toshkent, Chilonzor tumani - Bugunda 08:56",Yangi,Transport
"51 883 296 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/howo-samc-shacman-dvigatellari-zavodskoj-metan-gazlik-sotuvda-ID25qOj.html,Marg'ilon - Bugunda 08:56,F/b,Transport
858 450 000 so’m,https://www.olx.uz/d/oz/obyavlenie/hyundai-palisade-2025-ot-oficialnogo-dilera-hyundai-v-uzbekistane-ID3YLOj.html,"Toshkent, Sirg‘ali tumani - 30/04/2025",not specified,Transport
"26 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/morda-komplekt-far-lazer-i-bamper-ot-x5-g05-ID412nj.html,"Toshkent, Yakkasaroy tumani - Bugunda 07:51",F/b,Transport
347 618 084 so’m,https://www.olx.uz/d/oz/obyavlenie/byd-song-plus-2025-restayling605-ID413Li.html,"Toshkent, Sirg‘ali tumani - 28/04/2025",not specified,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/howo-matorlari-metan-gaz-zavodskoy-garantiya-ID2eiZk.html,Denov - Bugunda 08:56,F/b,Transport
1 673 236 so’m,https://www.olx.uz/d/oz/obyavlenie/magma-r7-bespl-dostavka-antiradar-radar-detektor-sochi-pro-sochizet-ID2JTQT.html,"Toshkent, Chilonzor tumani - Bugunda 08:56",Yangi,Transport
51 883 296 so’m,https://www.olx.uz/d/oz/obyavlenie/wechai-howo-metan-gazlik-dvigatellari-komplekt-sotuvda-ID2dMhl.html,Kosonsoy - Bugunda 08:56,F/b,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/zavodskoj-metan-gazli-motorlar-barcha-turdagi-yuk-moshinalariga-tushadi-ID2KZ4j.html,Sirdaryo - Bugunda 08:56,F/b,Transport
"550 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/akkumulyator-akumlyator-akkumulyator-akumlyator-ID3ZsgX.html,"Toshkent, Chilonzor tumani - Bugunda 08:56",Yangi,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/gaz-matorlar-va-salyarkalik-komplekt-holatda-sotuvga-tayyor-ID2edLE.html,Nukus - Bugunda 08:56,F/b,Transport
"51 883 296 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/mator-zavodskoy-metan-gaz-matorlar-komplekt-ID2eik2.html,Qamashi - Bugunda 08:56,F/b,Transport
"95 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/avtomobilga-bagazhnik-ID2W7zZ.html,Pskent - Bugunda 08:56,F/b,Transport
"583 687 082 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tesla-model-3-made-in-germany-ID3fBuy.html,"Toshkent, Chilonzor tumani - Bugunda 08:56",not specified,Transport
58 368 708 so’m,https://www.olx.uz/d/oz/obyavlenie/howo-shacman-zavodskoj-metan-gazli-va-dizel-motorlar-komplekt-xolatda-ID2L99t.html,Mang'it - Bugunda 08:56,F/b,Transport
334 647 260 so’m,https://www.olx.uz/d/oz/obyavlenie/leapmotor-c01-2025-restayling-216-km-gibrid-dop-opciya-ID3P3jY.html,"Toshkent, Chilonzor tumani - 28/04/2025",not specified,Transport
"600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tonirovka-atermalnaya-plyonka-premium-klassa-llumar-atr-air90-ID2f0ff.html,"Toshkent, Yashnobod tumani - 30/04/2025",Yangi,Transport
"129 708 240 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/vaz-2114-super-avto-ID3WEna.html,Chirchiq - 30/04/2025,not specified,Transport
"89 498 686 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/lassetti-1-8-kraska-tozza-ID426uE.html,Kuyganyor - Bugunda 08:56,not specified,Transport
1 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/howo-shacman-cams-svetcha-reduktor-babina-datchik-tablo-sotiladi-ID2ocnE.html,Buxoro - Bugunda 08:56,Yangi,Transport
37 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/boshlangich-tolovsiz-matiz-beriladi-ID426MZ.html,"Toshkent, Shayxontohur tumani - Bugunda 08:56",not specified,Transport
"90 147 227 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/lasseti-2011-probeg-176000-4-poziciya-metan-ID426pk.html,"Toshkent, Yakkasaroy tumani - Bugunda 08:56",not specified,Transport
"389 124 721 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/chevrolet-equinox-haqida-malumot-ID40FgB.html,Denov - Bugunda 08:56,not specified,Transport
"123 222 828 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/captiva-2-sotiladi-2012-jil-2-pozitciya-3-lik-mator-258-ot-kuchi-ID40hse.html,Chirchiq - Bugunda 08:58,not specified,Transport
20 000 so’m,https://www.olx.uz/d/oz/obyavlenie/antifreeze-antifriz-aminol-germany-ID40FYT.html,Zangiota - Bugunda 08:55,Yangi,Transport
"12 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/howo-shacman-faw-blok-val-galovka-zapchastlari-sotiladi-standart-100-ID22sFu.html,Yangiyo'l - Bugunda 08:55,F/b,Transport
"1 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/axmedov-ixtiyor-baxtiyorovich-ID3dJao.html,Payshanba - Bugunda 08:55,F/b,Transport
1 700 000 so’m,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-elektra-skuter-ID426MU.html,Samarqand - Bugunda 08:55,not specified,Transport
"1 400 849 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/balon-shina-nexen-245-60r18-ID3u23e.html,"Toshkent, Olmazor tumani - Bugunda 03:47",Yangi,Transport
363 170 102 so’m,https://www.olx.uz/d/oz/obyavlenie/byd-chempion-605-smart-drive-2026-model-ID3zlZE.html,"Toshkent, Bektemir tumani - 30/04/2025",not specified,Transport
"201 047 773 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/byd-e2-luxury-elektr-ID40WY1.html,"Toshkent, Sirg‘ali tumani - Bugunda 07:25",not specified,Transport
"252 788 390 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/jac-m3-plus-9-mestnyj-inomarka-orniga-bonuslar-va-akciya-ID3Dx3T.html,Vobkent - Bugunda 08:58,not specified,Transport
"252 282 528 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/miniven-mikroaftobus-zhak-m3-sotuvda-tajor-kredit-boladi-m3-ID3PbRd.html,Romitan - Bugunda 08:58,not specified,Transport
780 000 so’m,https://www.olx.uz/d/oz/obyavlenie/honda-accord-ramka-android-magnitoly-ID3ZUJR.html,"Toshkent, Chilonzor tumani - Bugunda 08:55",Yangi,Transport
"252 788 390 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/jac-m3-plus-9-orindik-1-8-mator-zhak-barcha-modeli-sotuvda-tajor-ID3DxyU.html,G'ijduvon - Bugunda 08:58,not specified,Transport
"243 851 492 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/swm-tiger-edi-hybrid-cltc1100km-ID426MT.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:55",not specified,Transport
"252 775 419 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/jac-m3-plus-1-8l-full-damas-orniga-bonuslar-bor-ID3Dxd0.html,Vobkent - Bugunda 08:58,not specified,Transport
"253 359 106 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zhak-m3-avto-kredit-kilsa-boladi-akciya-ID3FldU.html,Galaosiyo - Bugunda 08:58,not specified,Transport
37 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/traktor-ltz-akkumulyator-yangi-100-talik-ID40ix3.html,Oqtosh - Bugunda 08:55,F/b,Transport
252 347 382 so’m,https://www.olx.uz/d/oz/obyavlenie/zhak-m3-avto-kredit-kilsa-boladi-ID3IiKZ.html,Buxoro - Bugunda 08:58,not specified,Transport
"350 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/bamper-ot-neksii-3-ID3Hxda.html,Yangiyo'l - Bugunda 08:55,F/b,Transport
"360 575 938 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/byd-song-plus-smart-ID41E5p.html,"Toshkent, Chilonzor tumani - 29/04/2025",not specified,Transport
194 562 361 so’m,https://www.olx.uz/d/oz/obyavlenie/ford-probe-gt-2-2-turbo-ID3TWTX.html,"Toshkent, Yunusobod tumani - 28/04/2025",not specified,Transport
"453 978 841 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/lexus-gx-470-v-otlichnom-sostoyanii-ID3pOW1.html,Mirobod - 28/04/2025,not specified,Transport
"41 600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/mototsikl-sport-bike-moto-ID3XOmy.html,Nazarbek - Bugunda 08:58,not specified,Transport
39 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/motocikl-sport-mototsikl-ID3XIpV.html,Eshonguzar - Bugunda 08:58,not specified,Transport
5 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/elektro-velosiped-electrovelosiped-ID3XHH1.html,Eshonguzar - Bugunda 08:58,not specified,Transport
12 900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tank-benzinli-skuter-tank-benzinli-skuter-ID3Ptgd.html,Nazarbek - Bugunda 08:58,not specified,Transport
12 900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tank-benzinli-skuter-benzinli-skuter-tan-skuter-ID3Ptcn.html,Nazarbek - Bugunda 08:58,not specified,Transport
3 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/arzon-skuter-skuter-nasiyaga-ID3NC4j.html,Nazarbek - Bugunda 08:58,not specified,Transport
"4 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/skuter-skuter-electroskuter-elektroskuter-ID3NC3a.html,Nazarbek - Bugunda 08:58,not specified,Transport
12 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tank-benzinli-skuter-tank-benzinli-skuter-eng-arzoni-bizda-ID3JSOG.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",not specified,Transport
"4 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/skuter-zhk-nasiya-savdoga-ID3zziP.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
8 900 000 so’m,https://www.olx.uz/d/oz/obyavlenie/redlajn-skuter-redline-skuter-optom-narxda-elektroskuter-ID3zpzi.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"3 502 122 491 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/zanjirlik-buldozer-sem832f-ID3UUrA.html,"Toshkent, Sirg‘ali tumani - Bugunda 06:05",not specified,Transport
"163 432 383 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/malibu-1-2013-yil-ID3Youx.html,Shofirkon - 29/04/2025,not specified,Transport
"450 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/karcher-moyka-sammoykaga-shampun-ID32cmV.html,"Toshkent, Chilonzor tumani - 28/04/2025",Yangi,Transport
"10 800 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tricikl-elektroskuter-yangi-ID3ltEp.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
12 500 000 so’m,https://www.olx.uz/d/oz/obyavlenie/tryoxkolyosnyj-elektroskuter-nasiya-savdo-mavzhud-ID3k0u3.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"13 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/sitycoco-harli-skuter-ID3k0r1.html,"Toshkent, Sirg‘ali tumani - Bugunda 08:58",not specified,Transport
"5 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/skuter-electrovelik-ID3XwuU.html,Nazarbek - Bugunda 08:58,not specified,Transport
"10 000 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/benzin-skuter-benzinli-skuter-125-kub-ID3VVk9.html,Nazarbek - Bugunda 08:58,not specified,Transport
4 800 000 so’m,https://www.olx.uz/d/oz/obyavlenie/skuter-eng-arzoni-bizda-bulib-tulash-ID3EUJl.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"41 600 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/motocikl-sport-mototsikl-sport-ID3XIoy.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
41 600 000 so’m,https://www.olx.uz/d/oz/obyavlenie/mototsikl-motocikl-ID3XInD.html,Nazarbek - Bugunda 08:58,not specified,Transport
17 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/benzinli-skuter-nmax-benzinli-skuter-nmax-ID3PZY0.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"12 900 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/tank-skuter-benzinli-skuter-tank-skuter-ID3PZXq.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
"402 095 545 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/isuzi-sotiladi-sirdaryoda-ID41PAF.html,Xovos - 26/04/2025,not specified,Transport
"149 164 476 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/gazel-16-kubalik-2013-jil-ID413Bi.html,Xo'jaobod - 28/04/2025,not specified,Transport
158 212 000 so’m,https://www.olx.uz/d/oz/obyavlenie/changan-kyc-porter-ID3nGtM.html,"Toshkent, Sirg‘ali tumani - Bugunda 06:32",not specified,Transport
11 000 000 so’m,https://www.olx.uz/d/oz/obyavlenie/benzinli-skuter-benzinli-skuter-150-kub-ID3Ptie.html,Nazarbek - Bugunda 08:58,not specified,Transport
"9 500 000 so’mKelishilgan
",https://www.olx.uz/d/oz/obyavlenie/skuter-elektroskuter-arzon-narxda-ID3Ldj6.html,"Toshkent, Uchtepa tumani - Bugunda 08:58",not specified,Transport
